label	collection_date	root_to_tip_residual_days
NETHERLANDS/10321/2020|EPI_ISL_421642|009fb69c16	2020-03-09	-960.3758803531501
NETHERLANDS/10137/2020|EPI_ISL_413532|009fb69c16	2020-02-19	-941.37588035315
NETHERLANDS/10346/2020|EPI_ISL_421650|4e5d7b5dc2	2020-03-18	-1006.4498829960587
LYON/1631/2020|EPI_ISL_498349.EPI_ISL_498350.EPI_ISL_671411|db9bb3185e	2020-03-01	-952.4211885928285
POLAND/7404/2020|EPI_ISL_529048.EPI_ISL_529049|eb23eb221d	2020-02-12	-897.3565899577238
GRENOBLE/185/2020|EPI_ISL_498324.EPI_ISL_498323|7b86bc1dd0	2020-01-10	-901.4281693683977
GRENOBLE/0185/2020|EPI_ISL_412063|8ecb0ff4b5	2020-01-10	-901.4281693683977
SACHSEN/52/2020|EPI_ISL_413448|3aa33599a7	2020-02-03	-925.4701623672447
SACHSEN/17/2020|EPI_ISL_413449|3aa33599a7	2020-02-03	-925.4701623672447
NIEDERSACHSEN/77/2020|EPI_ISL_481447|90a58316ce	2020-02-25	-947.4701623672443
BERLIN/56/2020|EPI_ISL_645151|aec36b1026	2020-02-17	-939.039795531328
BERLIN/54/2020|EPI_ISL_645149|aec36b1026	2020-02-18	-940.0397955313279
SLOVENIA/1650/2020|EPI_ISL_477608.EPI_ISL_477609.EPI_ISL_429943|1332889d3e	2020-02-27	-911.9036809458754
LYON/CHU0082140/2020|EPI_ISL_412074|7413c172ba	2020-01-14	-905.33144245671
BULGARIA/053/2020|EPI_ISL_409370|2e3528f317	2020-01-08	-899.4180647541732
ROMANIA/322/2020|EPI_ISL_413468|2e3528f317	2020-01-20	-911.4180647541746
ENGLAND/200260848/2020|EPI_ISL_471043|e2200187b5	2020-01-04	-895.4180647541739
ENGLAND/107/2020|EPI_ISL_477527|88c9ff18dd	2020-02-11	-896.2100694932975
/ROMANIA/257197/2020|EPI_ISL_468325|d98fd3d776	2020-01-29	-957.5014822375629
ENGLAND/71/2020|EPI_ISL_480500|431cc3d1da	2020-01-09	-937.5014822375629
ENGLAND/834/2019|EPI_ISL_459826|431cc3d1da	2019-12-20	-917.5014822375629
ENGLAND/195200840/2019|EPI_ISL_470909|431cc3d1da	2019-12-18	-915.5014822375633
ENGLAND/587/2019|EPI_ISL_428537|431cc3d1da	2019-12-04	-901.5014822375623
ENGLAND/707/2019|EPI_ISL_428585|431cc3d1da	2019-12-10	-907.5014822375647
ENGLAND/708/2019|EPI_ISL_428587|431cc3d1da	2019-12-11	-908.5014822375645
AUSTRIA/1215875/2020|EPI_ISL_486569|d0f73c416a	2020-01-21	-912.4777498535967
AUSTRIA/1212804/2020|EPI_ISL_486542|6682277e84	2020-01-10	-901.4777498535951
CATALONIA/NSVH101192469/2020|EPI_ISL_431004|9afc998274	2020-02-14	-936.477749853596
DENMARK/321/2020|EPI_ISL_407944|710132a4ed	2020-01-18	-909.4777498535972
BERLIN/44/2020|EPI_ISL_645154|a7fe56ed53	2020-02-27	-986.5521064075091
NETHERLANDS/01720/2019|EPI_ISL_403748|78cf8c736d	2019-11-27	-894.5566892333067
NETHERLANDS/01687/2019|EPI_ISL_401971|c594d638d9	2019-12-12	-909.5605642308949
NETHERLANDS/01727/2019|EPI_ISL_403752|24d69d4223	2019-12-18	-915.4568637778324
NETHERLANDS/00142/2020|EPI_ISL_410067|115c534c32	2020-01-26	-954.5481194536044
NETHERLANDS/00063/2020|EPI_ISL_408387|41808203ea	2020-01-12	-940.5409725583141
NIEDERSACHSEN/100/2020|EPI_ISL_481452|a64e9cef96	2020-02-28	-987.5297881504085
ATHENSGR/128/2020|EPI_ISL_409939|440f5ad24f	2020-01-16	-1018.6469162258945
AUSTRIA/1213273/2020|EPI_ISL_486546|b24bd78de7	2020-01-13	-1090.097005321776
AUSTRIA/1208437/2019|EPI_ISL_401364|e01caaeee0	2019-12-12	-998.4439189272678
AUSTRIA/1209021/2019|EPI_ISL_407818|234ccb1948	2019-12-17	-1008.1254736739008
AUSTRIA/1218157/2020|EPI_ISL_486587|095bcf7671	2020-01-28	-994.4341889571095
AUSTRIA/1210741/2019|EPI_ISL_407836|a124aadb84	2019-12-29	-1039.6810016498537
NEWJERSEY/9383/2019|EPI_ISL_387467|ef0caebf62	2019-04-02	-915.4662879210907
ALBANIA/0080/2019|EPI_ISL_380072|df40dd038e	2019-03-19	-901.4662879210897
QUEBEC/RV1511/2019|EPI_ISL_354029|b7540ecc24	2019-02-28	-919.4846827032252
ONTARIO/RV1196/2019|EPI_ISL_347729|b7540ecc24	2019-02-12	-903.4846827032245
ALBERTA/RV1944/2019|EPI_ISL_358067|85a945d363	2019-04-15	-926.9727485264783
ALBERTA/RV2121/2019|EPI_ISL_363684|85a945d363	2019-04-21	-932.9727485264773
ALBERTA/RV2401/2019|EPI_ISL_390923|85a945d363	2019-04-21	-932.9727485264773
NORTHDAKOTA/18/2019|EPI_ISL_357885.EPI_ISL_349892|a8228c36ee	2019-03-14	-896.4779743114551
FLORIDA/49/2019|EPI_ISL_363891.EPI_ISL_356238|a8228c36ee	2019-04-15	-928.4779743114565
NOVASCOTIA/RV2161/2019|EPI_ISL_363551|0a5d01c5c4	2019-04-17	-893.4239172645424
ONTARIO/RV2086/2019|EPI_ISL_363663|5d21c56a27	2019-05-16	-922.4239172645408
NEWBRUNSWICK/RV2193/2019|EPI_ISL_363566|5d21c56a27	2019-04-24	-900.4239172645412
NEWBRUNSWICK/RV2195/2019|EPI_ISL_398551.EPI_ISL_363568|2427aac938	2019-05-03	-909.4239172645396
CANBERRA/322/2019|EPI_ISL_470804|8b40e7b08a	2019-07-24	-1028.4801194614506
MILANO/257/2019|EPI_ISL_345285|8b03d75de7	2019-02-19	-910.4846827032268
WASHINGTON/S27062/2019|EPI_ISL_19596745|e40430a91f	2019-03-26	-945.4846827032276
CALIFORNIA/141/2019|EPI_ISL_377697.EPI_ISL_362642|d89da78c1f	2019-05-22	-1002.4846827032246
NEWJERSEY/12/2019|EPI_ISL_353625.EPI_ISL_352067|f302ab674a	2019-02-07	-898.4846827032254
ILLINOIS/16/2019|EPI_ISL_357880.EPI_ISL_349876|f302ab674a	2019-02-26	-917.4846827032255
VIRGINIA/8849/2019|EPI_ISL_366607|5af6c37c22	2019-03-12	-931.4846827032266
DELAWARE/9335/2019|EPI_ISL_387434|5af6c37c22	2019-03-20	-939.4846827032252
OHIO/8637/2019|EPI_ISL_366499|5af6c37c22	2019-02-10	-901.4846827032248
FINLAND/20/2019|EPI_ISL_344158|5af6c37c22	2019-02-06	-897.4846827032255
USA/PV02828/2019|EPI_ISL_19028918|95aecbb38b	2019-02-03	-894.4846827032261
ARIZONA/8721/2019|EPI_ISL_366924|5af6c37c22	2019-03-12	-931.4846827032266
MICHIGAN/UOMMH23084/2019|EPI_ISL_18981568|5af6c37c22	2019-03-11	-930.4846827032268
WASHINGTON/559/2019|EPI_ISL_380653|f302ab674a	2019-03-26	-945.4846827032276
WISCONSIN/451/2019|EPI_ISL_380523|f302ab674a	2019-03-25	-944.4846827032243
NEWYORK/PV02828/2019|EPI_ISL_17054261|95aecbb38b	2019-02-01	-892.4846827032264
NEWYORK/PV03236/2019|EPI_ISL_17054346|95aecbb38b	2019-02-01	-892.4846827032264
MICHIGAN/335/2019|EPI_ISL_380460|f302ab674a	2019-03-23	-942.4846827032246
PENNSYLVANIA/908/2019|EPI_ISL_380406|f302ab674a	2019-03-29	-948.484682703227
USA/PV03541/2019|EPI_ISL_19029003|95aecbb38b	2019-02-08	-899.4846827032252
MICHIGAN/342/2019|EPI_ISL_380470|f302ab674a	2019-03-25	-944.4846827032243
WASHINGTON/478/2019|EPI_ISL_380272|f302ab674a	2019-03-15	-934.4846827032261
DELAWARE/9333/2019|EPI_ISL_387389|5af6c37c22	2019-03-27	-946.4846827032273
USA/PV02856/2019|EPI_ISL_19028963|95aecbb38b	2019-02-02	-893.4846827032263
WISCONSIN/482/2019|EPI_ISL_380535|f302ab674a	2019-03-29	-948.484682703227
NEWYORK/PV03541/2019|EPI_ISL_17054381|95aecbb38b	2019-02-01	-892.4846827032264
USA/PV02847/2019|EPI_ISL_19028945|95aecbb38b	2019-02-03	-894.4846827032261
TEXAS/8839/2019|EPI_ISL_366598|5af6c37c22	2019-02-11	-902.4846827032247
TEXAS/9127/2019|EPI_ISL_372755|5af6c37c22	2019-03-04	-923.4846827032245
DELAWARE/9031/2019|EPI_ISL_372574|5af6c37c22	2019-03-19	-938.4846827032253
MICHIGAN/398/2019|EPI_ISL_380971|f302ab674a	2019-04-05	-955.4846827032259
NEWYORK/PV03175/2019|EPI_ISL_17053917|95aecbb38b	2019-02-01	-892.4846827032264
DISTRICTOFCOLUMBIA/09/2019|EPI_ISL_353639.EPI_ISL_347904|f302ab674a	2019-02-06	-897.4846827032255
MICHIGAN/319/2019|EPI_ISL_380455|f302ab674a	2019-03-20	-939.4846827032252
LOUISIANA/32/2019|EPI_ISL_363849.EPI_ISL_355611|f302ab674a	2019-04-10	-960.484682703225
PENNSYLVANIA/773/2019|EPI_ISL_359426|f302ab674a	2019-03-11	-930.4846827032268
OREGON/21/2019|EPI_ISL_356262|f302ab674a	2019-04-06	-956.4846827032256
SOUTHCAROLINA/8660/2019|EPI_ISL_366515|5af6c37c22	2019-02-05	-896.4846827032258
USA/PV03175/2019|EPI_ISL_18988704|95aecbb38b	2019-02-22	-913.4846827032262
PENNSYLVANIA/707/2019|EPI_ISL_359389|f302ab674a	2019-03-02	-921.4846827032248
QUEBEC/129/2019|EPI_ISL_394842|5af6c37c22	2019-02-28	-919.4846827032252
NEWYORK/PV03628/2019|EPI_ISL_17054474|95aecbb38b	2019-02-01	-892.4846827032264
MICHIGAN/133/2019|EPI_ISL_359448|f302ab674a	2019-03-04	-923.4846827032245
USA/PV03236/2019|EPI_ISL_18988724|95aecbb38b	2019-02-16	-907.4846827032272
NEWYORK/PV02847/2019|EPI_ISL_17054232|95aecbb38b	2019-02-01	-892.4846827032264
NEWYORK/PV02856/2019|EPI_ISL_17054234|95aecbb38b	2019-02-01	-892.4846827032264
USA/PV03628/2019|EPI_ISL_18988878|95aecbb38b	2019-02-28	-919.4846827032252
WESTVIRGINIA/24/2019|EPI_ISL_355551.EPI_ISL_353481|f302ab674a	2019-03-15	-934.4846827032261
FINLAND/104/2019|EPI_ISL_367845.EPI_ISL_357714|7b2a92694c	2019-04-03	-916.4686569775089
SOUTHAFRICA/R05045/2019|EPI_ISL_18931143|d4a6e4e480	2019-05-10	-916.3283459939141
WASHINGTON/475/2019|EPI_ISL_380269|b85ed463c3	2019-03-15	-897.4762841898946
SNOHOMISHCOUNTY/WAS29706/2019|EPI_ISL_20488426|2290852393	2019-03-15	-897.4762841898946
PENNSYLVANIA/881/2019|EPI_ISL_380774|ea7a652979	2019-03-21	-903.3962381982832
USA/PV03373/2019|EPI_ISL_19028929|5ea92a0279	2019-03-12	-894.4319437999926
IRELAND/29431/2019|EPI_ISL_356562.EPI_ISL_394005|30a29e9632	2019-03-21	-903.4636624539984
MICHIGAN/316/2019|EPI_ISL_380449|34491328e7	2019-03-20	-902.4125038035565
PENNSYLVANIA/882/2019|EPI_ISL_380776|5b5836b764	2019-03-21	-903.449216981073
HAITI/10260/2019|EPI_ISL_377845|f97c60e558	2019-03-14	-896.4411997425441
HAITI/20284/2019|EPI_ISL_378057|52993a5fbf	2019-04-10	-923.4411997425428
HAITI/40253/2019|EPI_ISL_377844|52993a5fbf	2019-03-12	-894.4411997425444
HAITI/10588/2019|EPI_ISL_377852|52993a5fbf	2019-03-21	-903.4411997425428
HAITI/10393/2019|EPI_ISL_377847|52993a5fbf	2019-03-19	-901.4411997425432
WASHINGTON/488/2019|EPI_ISL_380598|e46975c3e0	2019-03-18	-900.473283140235
WASHINGTON/170/2019|EPI_ISL_362370.EPI_ISL_354133|e46975c3e0	2019-03-21	-903.4732831402345
SNOHOMISHCOUNTY/WAS29721/2019|EPI_ISL_20488621|89eeb4049e	2019-03-17	-899.4732831402353
MICHIGAN/403/2019|EPI_ISL_380976|d441a9dba6	2019-04-08	-921.4928314820918
WISCONSIN/133/2019|EPI_ISL_355594.EPI_ISL_349891|3e02d1b13e	2019-03-12	-894.4828857720041
WISCONSIN/279/2019|EPI_ISL_359899|c52bc0cb8d	2019-03-11	-893.4302970153587
WISCONSIN/301/2019|EPI_ISL_359910|c52bc0cb8d	2019-03-12	-894.4302970153585
MICHIGAN/262/2019|EPI_ISL_359658|644c255941	2019-03-14	-896.4745326769382
PENNSYLVANIA/781/2019|EPI_ISL_359430|3fc7799f74	2019-03-12	-894.3945661311925
MICHIGAN/260/2019|EPI_ISL_359654|ba1a8d4cea	2019-03-14	-896.4323663303836
CALIFORNIA/106/2019|EPI_ISL_354190.EPI_ISL_351902|8d89197369	2019-03-17	-899.4742798771604
DELAWARE/33/2019|EPI_ISL_356237|d719fe6bb5	2019-04-12	-925.4784582332411
MEXICO/1873/2019|EPI_ISL_378049|38e2c34db5	2019-04-24	-900.4351811183116
NEWJERSEY/29/2019|EPI_ISL_365997.EPI_ISL_363913|8b0c4bea2c	2019-04-09	-922.4618495496476
LOUISIANA/24/2019|EPI_ISL_354238.EPI_ISL_351991|5f80860541	2019-03-16	-898.4738248487265
GUATEMALA/110/2019|EPI_ISL_417894.EPI_ISL_380090|152f357bca	2019-05-07	-950.4219330876145
GUATEMALA/174/2019|EPI_ISL_417903.EPI_ISL_380093|cacd2bf86c	2019-06-25	-962.3478365490646
GUATEMALA/SM144/2019|EPI_ISL_417901|2762dd9506	2019-06-05	-942.3359840389799
GUATEMALA/227/2019|EPI_ISL_413288.EPI_ISL_398335|27bddce8ba	2019-08-05	-966.0085933340235
PERU/0519/2019|EPI_ISL_409434.EPI_ISL_400783|45be3a624c	2019-09-22	-976.7255790534562
HONDURAS/4619/2019|EPI_ISL_393779.EPI_ISL_378117|857414a4fe	2019-06-05	-905.0916980999554
GUATEMALA/325/2019|EPI_ISL_404555|5d97dd8f43	2019-11-05	-946.3514732409678
PENNSYLVANIA/916/2019|EPI_ISL_380410|1f2f68d6d4	2019-04-01	-914.5007403814053
WISCONSIN/481/2019|EPI_ISL_380533|1f2f68d6d4	2019-03-29	-911.5007403814059
WISCONSIN/467/2019|EPI_ISL_380526|1f2f68d6d4	2019-03-27	-909.5007403814062
PENNSYLVANIA/941/2019|EPI_ISL_380799|1f2f68d6d4	2019-04-20	-933.5007403814055
PENNSYLVANIA/861/2019|EPI_ISL_359634|1f2f68d6d4	2019-03-24	-906.5007403814033
ONTARIO/RV1491/2019|EPI_ISL_350904|d3b2ef72f7	2019-03-13	-895.5007403814052
FINLAND/107/2019|EPI_ISL_357713|5a90409a57	2019-04-16	-929.4643269452841
ILLINOIS/22/2019|EPI_ISL_362379.EPI_ISL_353508|76e98dbbbe	2019-03-10	-892.472936451022
PARAGUAY/9880/2019|EPI_ISL_409379|d1248d76f4	2019-11-20	-1036.1314794722707
PAKISTAN/2548/2019|EPI_ISL_416808|3f75c1b478	2019-12-19	-990.957862360089
ARGENTINA/2840/2019|EPI_ISL_402400|e788bd0909	2019-11-16	-920.9302874765756
PHILIPPINES/6/2021|EPI_ISL_3950048|88f60b4783	2021-07-05	-1554.955944721208
PAKISTAN/31/2020|EPI_ISL_418550|96ab2423af	2020-01-02	-1004.5774841210031
ENGLAND/370/2019|EPI_ISL_428520|aa2e678f60	2019-11-12	-916.5349978724266
ENGLAND/434/2019|EPI_ISL_405136|aa2e678f60	2019-11-09	-913.5349978724271
ENGLAND/194680775/2019|EPI_ISL_405139|aa2e678f60	2019-11-15	-919.5349978724261
BRISBANE/16/2020|EPI_ISL_529129|1019ff6edf	2020-02-24	-983.3659114977753
BRISBANE/501/2021|EPI_ISL_3355458|2e3fdbf262	2021-05-17	-897.059742790974
NEWZEALAND/CF2134/2019|EPI_ISL_20427239|37b3de5a6c	2019-09-13	-893.6965148151955
NEWZEALAND/CF2154/2019|EPI_ISL_20427243|37b3de5a6c	2019-09-30	-910.696514815196
TEXAS/23/2020|EPI_ISL_449734.EPI_ISL_412152|a44a7c965f	2020-01-11	-1013.9277218775302
TEXAS/411/2019|EPI_ISL_409439.EPI_ISL_404601|a44a7c965f	2019-12-04	-975.9277218775298
TEXAS/438/2019|EPI_ISL_412184.EPI_ISL_409385|a44a7c965f	2019-12-29	-1000.9277218775323
TEXAS/37/2020|EPI_ISL_416760.EPI_ISL_416818|a44a7c965f	2020-02-10	-1043.927721877532
MEXICO/INCMNSZ/BMR287/JAN2020|EPI_ISL_591549|701d0558df	2020-01-22	-1024.9277218775317
MEXICOCITY/IBTINER78/2020|EPI_ISL_19898963|113b6f0d8d	2020-01-24	-1026.9277218775314
ARIZONA/11850/2020|EPI_ISL_435173|7ce5f7bae6	2020-02-04	-1000.7143745650452
MONTANA/07/2020|EPI_ISL_449742.EPI_ISL_412125|24698c4897	2020-01-15	-943.6209608128495
TEXAS/17/2020|EPI_ISL_412120.EPI_ISL_409384|11f897c734	2020-01-07	-898.1841239227549
TEXAS/32/2020|EPI_ISL_416819.EPI_ISL_415763|f70af02f93	2020-02-04	-1000.852606936696
NETHERLANDS/00348/2020|EPI_ISL_415726|8f6ea1ef8d	2020-02-14	-936.1604044466055
UTAH/01/2020|EPI_ISL_409681.EPI_ISL_409398|1ec01f5762	2020-01-07	-972.791470071916
UTAH/12/2020|EPI_ISL_415751|1ec01f5762	2020-02-14	-1010.7914700719163
NEVADA/07/2020|EPI_ISL_412159.EPI_ISL_410722|4bae8cdb5c	2020-01-22	-987.8178691785621
SOUTHKOREA/10870/2019|EPI_ISL_414155|ad19e2b0d8	2019-12-20	-991.7777128307672
MEXICO/INCMNSZ/BMQ530/DEC2019|EPI_ISL_403803|83c947d6b0	2019-12-15	-1023.8355365422593
FINLAND/169/2019|EPI_ISL_407237|2962d8bf8a	2019-12-09	-1240.6095953713523
WASHINGTON/S27448/2020|EPI_ISL_19596770|0a1e411eb4	2020-01-03	-1228.536712254365
COLORADO/7683/2018|EPI_ISL_372018|84516ca31c	2018-12-26	-966.8274445156072
LUXEMBOURG/18065564/2018|EPI_ISL_345274|387f9491e7	2018-12-18	-921.8029068341197
LORRAINE/1237/2019|EPI_ISL_346499|b0c8ac1fa6	2019-02-20	-985.8029068341189
LUXEMBOURG/18064751/2018|EPI_ISL_345276|16dedfd0a5	2018-12-13	-916.802906834117
LUXEMBOURG/18061393/2018|EPI_ISL_344885|387f9491e7	2018-11-29	-902.8029068341195
LUXEMBOURG/18065046/2018|EPI_ISL_345277|2722ff94e4	2018-12-15	-918.8029068341167
LUXEMBOURG/19006628/2019|EPI_ISL_345552|482fb36964	2019-03-02	-958.7860035433733
LUXEMBOURG/19005213/2019|EPI_ISL_345544|28b3189bee	2019-01-28	-925.7860035433756
DIJON/1825/2019|EPI_ISL_354680|ead02c5100	2019-03-02	-958.7860035433733
LUXEMBOURG/19008039/2019|EPI_ISL_345565|b11e3a6cba	2019-02-11	-939.7978813359163
BELGIUM/S1348/2019|EPI_ISL_357120|59ebd83267	2019-02-20	-911.6535364319844
LUXEMBOURG/19009696/2019|EPI_ISL_365497|9f22cdc929	2019-02-20	-948.7352421470656
LUXEMBOURG/19009417/2019|EPI_ISL_365495|9f22cdc929	2019-02-19	-947.7352421470658
KENYA/105/2019|EPI_ISL_362221|aa2d2e137c	2019-02-04	-930.7907510744936
KENYA/115/2019|EPI_ISL_362228|517568893e	2019-02-18	-944.7907510744947
KENYA/110/2019|EPI_ISL_362156|517568893e	2019-02-13	-939.790751074492
KENYA/108/2019|EPI_ISL_362218|2add39b034	2019-02-11	-937.7907510744924
KENYA/116/2019|EPI_ISL_362226|2add39b034	2019-02-19	-945.7907510744946
KENYA/109/2019|EPI_ISL_362217|2add39b034	2019-02-11	-937.7907510744924
KENYA/104/2019|EPI_ISL_377651.EPI_ISL_362222|517568893e	2019-02-04	-930.7907510744936
KENYA/114/2019|EPI_ISL_362233|94d31519d7	2019-02-18	-907.8091561375272
KENYA/117/2019|EPI_ISL_362225|94d31519d7	2019-02-19	-908.809156137527
KENYA/112/2019|EPI_ISL_362214|94d31519d7	2019-02-18	-907.8091561375272
KENYA/119/2019|EPI_ISL_362227|94d31519d7	2019-02-25	-914.809156137526
KENYA/121/2019|EPI_ISL_362231|94d31519d7	2019-02-25	-914.809156137526
KENYA/111/2019|EPI_ISL_362155|da85ed8282	2019-02-04	-893.8085097069137
KENYA/135/2019|EPI_ISL_417899.EPI_ISL_394949|c2b67661af	2019-07-15	-942.8275545686637
KENYA/136/2019|EPI_ISL_394950|1323946b06	2019-07-09	-936.6463505281199
KILIFI/MTO230549/2021|EPI_ISL_20257275|5cff422ff5	2021-11-29	-1997.0793304493932
KILIFI/MAT220593/2021|EPI_ISL_20257259|068aeea9e6	2021-12-06	-2152.5617670899833
JIANGSUSUCHENG/1513/2017|EPI_ISL_278570|ccea397676	2017-06-28	-905.0356970531026
ZHEJIANGYONGKANG/1978/2017|EPI_ISL_309766|ef8c019a27	2017-12-03	-1174.0669732634738
ZHEJIANGYONGKANG/1137/2018|EPI_ISL_334629|8bc406c449	2018-02-20	-1253.0669732634738
ZHEJIANGYIWU/11004/2018|EPI_ISL_344428|b9a71c2aed	2018-12-17	-1553.0669732634767
HUBEI/1010/2019|EPI_ISL_20188195|121405443d	2018-10-10	-958.0081827510135
EASTKAZAKHSTANNRL/305/2018|EPI_ISL_309391|a4d4346e5c	2018-02-22	-1069.8802478791004
YUNNANLINXIANG/1660/2018|EPI_ISL_18681141|9d8098faa8	2018-06-18	-1296.941051477041
GUANGDONGMAONAN/1520/2017|EPI_ISL_278549|cfa88ac48e	2017-06-21	-935.1373655314296
YUNNANLINXIANG/123/2018|EPI_ISL_18681140|97ac553986	2018-01-03	-1130.6892776767663
YUNNANGUANDU/1669/2017|EPI_ISL_18681104|7045d68573	2017-08-08	-907.8294101917021
YUNNANLINXIANG/14/2018|EPI_ISL_18681139|e6f6398009	2018-01-02	-1204.2448404288466
YUNNANLINXIANG/1656/2018|EPI_ISL_18681138|e6f6398009	2018-06-18	-1371.244840428845
MEXICO/INCMNSZ/BMR376/JAN2020|EPI_ISL_592508|a5220b5844	2020-01-28	-1993.672876324523
KENYA/247/2012|EPI_ISL_145923|bd6c2d50f8	2012-12-11	928.2293452022548
UGANDA/UVRI/NSAMBYA/002/20160806|EPI_ISL_499029|1219a7c0c6	2016-08-06	-949.2172018381507
YUNNANLINXIANG/114/2018|EPI_ISL_18681142|336bd75830	2018-01-03	-1130.329270250519
TEXAS/6708/2018|EPI_ISL_327194|974c59e449	2018-01-18	-1182.3449889634194
GALICIA/22347908/2024|EPI_ISL_19615421|17186e34ed	2024-01-17	-5131.11324029005
SPAIN/GAHULA615037/2023|EPI_ISL_18838698|f40de2f115	2023-12-26	-4620.297528375159
SANTIAGODECOMPOSTELA/22191107/2022|EPI_ISL_18119173|0bc4697910	2022-03-26	-3977.6461479738928
BELGIUM/S1112/2023|EPI_ISL_18713872|b4edc8cdfd	2023-02-13	-3070.230396426511
GALICIA/10812198/2023|EPI_ISL_19615414|4cd492df97	2023-12-01	-5619.6376031368645
GALICIA/33349999/2023|EPI_ISL_19586453|5da8761bcf	2023-12-19	-6084.28073120447
GALICIA/33157449/2023|EPI_ISL_19586447|a52075e388	2023-12-13	-5781.2820121241175
GALICIA/33348842/2024|EPI_ISL_19615419|b294cac1e7	2024-01-02	-5761.238510848657
GALICIA/28220935/2023|EPI_ISL_19586445|67c1d217d2	2023-12-13	-4372.605095844469
GALICIA/33341960/2023|EPI_ISL_19573237|4b48e48a97	2023-12-05	-4772.008620594948
GALICIA/33345207/2023|EPI_ISL_19615416|7f0edf0642	2023-12-27	-5055.226459870118
GALICIA/33295753/2023|EPI_ISL_19586449|e72fb1a605	2023-12-13	-6115.5777647360255
GALICIA/33157456/2023|EPI_ISL_19586448|f27d9eea6e	2023-12-13	-6152.116544448891
GALICIA/33156584/2024|EPI_ISL_19615425|f702235819	2024-06-24	-6380.722938399049
GALICIA/44143091/2024|EPI_ISL_19615424|f164c0cacc	2024-06-10	-6964.754867877138
BELGIUM/S0220/2023|EPI_ISL_18713845|37c62ed3a7	2023-01-03	-4669.840543118264
BELGIUM/S0576/2023|EPI_ISL_18713862|342e457896	2022-07-18	-5314.980616085825
INDIA/2023/AIIMSB/152|EPI_ISL_20058595|40f4172be9	2023-02-28	-5732.352921795282
IRAN/234/2014|EPI_ISL_177906|0f01b60ca0	2014-11-15	-2358.3751105378738
IRAN/140/2014|EPI_ISL_177907|0f01b60ca0	2014-11-20	-2363.375110537876
IRAN/227/2014|EPI_ISL_177908|0f01b60ca0	2014-11-23	-2366.3751105378756
IRAN/407/2014|EPI_ISL_177909|f90d5dcdee	2014-12-02	-2310.525831259099
HELSINKI/941/2013|EPI_ISL_151118|4519b3aee8	2013-02-27	-1222.7731246811954
SRILANKA/0217/2023|EPI_ISL_18667507|767b9c7612	2023-03-01	-6639.201007021699
INDONESIA/BIOKESIBKL1127/2023|EPI_ISL_18728171|907027cfad	2023-09-06	-6828.2010070216975
LEBANON/HH3514/2023|EPI_ISL_18928900|d1359bac79	2023-11-21	-6904.201007021698
INDONESIA/BIOKESIDSW0063/2023|EPI_ISL_18879815|b5f58b7de9	2023-04-04	-6710.229939781131
CHENNAI/102/2013|EPI_ISL_252688|c7bc169e08	2013-09-10	-2810.1809431119855
CHENNAI/121/2012|EPI_ISL_252685|7de28f22d9	2012-11-11	-2507.180943111983
CHENNAI/173/2012|EPI_ISL_252686|1c595372c7	2012-11-11	-2444.6282849815025
GALICIA/SCQ/332165/2022|EPI_ISL_19042554|14cd85c7d6	2022-11-15	-6497.375736298922
GALICIA/SCQ/191107/2022|EPI_ISL_19042553|14cd85c7d6	2022-03-26	-6263.375736298921
TOKYO/DS442V/2015|EPI_ISL_229157|59e56c6a01	2015-01-22	-3514.5698792374856
TOKUSHIMA/DS288/2015|EPI_ISL_229145|d544febfbb	2015-01-08	-3492.8208399489918
FUKUOKA/DS135V/2014|EPI_ISL_229136|5612bc12c1	2014-12-19	-3179.6538361329117
FUKUOKA/DS68V/2014|EPI_ISL_229132|a2ef33a561	2014-12-15	-3097.8679184027965
ISHIKAWA/DS276V/2015|EPI_ISL_229142|4aee0f340b	2015-01-07	-2334.201265747333
FUKUOKA/DS462V/2015|EPI_ISL_229161|ba367f3244	2015-01-23	-2513.4594088453755
FUKUOKA/DS84/2014|EPI_ISL_229133|9b463b306a	2014-12-16	-2511.2099025838024
GIFU/DS499/2015|EPI_ISL_229165|a481bca143	2015-01-30	-2817.8180513149364
FUKUOKA/DS323V/2015|EPI_ISL_229149|ac66d3a3af	2015-01-10	-2797.3935782639387
HYOGO/JP115/2014|EPI_ISL_229127|e11a3f42bf	2014-12-24	-2327.118712827067
TOKUSHIMA/JP143/2015|EPI_ISL_229128|f5922fee5c	2015-01-05	-2566.448636352197
FUKUOKA/DS85/2014|EPI_ISL_229134|c22a194e10	2014-12-16	-2913.1974103823254
HYOGO/DS282V/2015|EPI_ISL_229143|d693250aae	2015-01-07	-2726.7755382914356
TOKUSHIMA/DS317V/2015|EPI_ISL_229148|aa56e87c9e	2015-01-09	-2789.731436872722
TOKYO/DS508/2015|EPI_ISL_229166|4d8c38b137	2015-02-02	-2584.6785580924084
TOKYO/DS451V/2015|EPI_ISL_229159|f3af626cca	2015-01-23	-2352.613194286987
FUKUOKA/DS384V/2015|EPI_ISL_229151|e3282efa12	2015-01-15	-2419.6390077335004
KANAGAWA/DS448V/2015|EPI_ISL_229158|04abe6b05b	2015-01-21	-2571.8948982744937
CHIBA/DS247/2015|EPI_ISL_229139|7e2fb1c700	2015-01-06	-2519.586640590382
ISHIKAWA/DS485V/2015|EPI_ISL_229164|9a3a72f712	2015-01-27	-2540.529591759709
